Generation,Min,Max,Mean,Evals
Trial 0 final result: after 50000 generations the shortest path is: 803
Trial 0 Shortest path: 45, 27, 52, 34, 46, 4, 75, 76, 68, 6, 51, 17, 58, 10, 72, 39, 9, 40, 12, 26, 7, 35, 14, 59, 19, 67, 23, 56, 41, 42, 64, 43, 49, 24, 18, 50, 63, 22, 28, 61, 69, 71, 60, 70, 20, 36, 47, 21, 74, 48, 29, 30, 2, 62, 73, 33, 16, 3, 32, 38, 54, 13, 57, 15, 37, 5, 8, 53, 11, 66, 65, 31, 55, 25, 44, 
Trial 0 begin summary section
46736,1572,808,1255.27,0
46737,1556,808,1265.35,0
46738,1546,808,1258.15,0
46739,1554,808,1266.03,0
46740,1590,808,1226.34,0
46741,1590,808,1227.09,0
46742,1633,808,1244.32,0
46743,1645,808,1241.7,0
46744,1670,808,1222.57,0
46745,1638,808,1206.25,0
46746,1595,808,1207.06,0
46747,1553,808,1200.12,0
46748,1596,808,1221.87,0
46749,1585,808,1242.79,0
46750,1600,808,1226.25,0
46751,1543,808,1249.49,0
46752,1538,808,1255.53,0
46753,1590,808,1277.82,0
46754,1562,808,1254.43,0
46755,1594,808,1273.76,0
46756,1625,808,1265.98,0
46757,1624,808,1273.67,0
46758,1617,808,1271.43,0
46759,1587,808,1254.68,0
46760,1620,808,1244.46,0
46761,1619,808,1236.02,0
46762,1637,808,1225.96,0
46763,1635,808,1224.21,0
46764,1630,808,1234.12,0
46765,1608,808,1222.33,0
46766,1606,808,1210.6,0
46767,1683,808,1221.58,0
46768,1521,808,1199.77,0
46769,1542,808,1214.16,0
46770,1582,808,1229.99,0
46771,1547,808,1233.85,0
46772,1565,808,1237.17,0
46773,1572,808,1255.24,0
46774,1589,808,1249.83,0
46775,1591,808,1237.9,0
46776,1593,808,1238.03,0
46777,1566,808,1229.87,0
46778,1536,808,1240.75,0
46779,1555,808,1251.09,0
46780,1606,808,1250.52,0
46781,1580,808,1251.01,0
46782,1632,808,1249.54,0
46783,1651,808,1249.07,0
46784,1642,808,1264.72,0
46785,1662,808,1275.73,0
46786,1679,808,1283.91,0
46787,1579,808,1282.76,0
46788,1598,808,1280.5,0
46789,1613,808,1283.07,0
46790,1642,808,1280.38,0
46791,1624,808,1276.99,0
46792,1647,808,1261.15,0
46793,1626,808,1265.18,0
46794,1685,808,1262.44,0
46795,1606,808,1256.37,0
46796,1604,808,1255.58,0
46797,1612,808,1238.71,0
46798,1571,808,1263.02,0
46799,1574,808,1263.99,0
46800,1605,808,1252.08,0
46801,1570,808,1247.62,0
46802,1538,808,1230.83,0
46803,1524,808,1242.17,0
46804,1538,808,1229.26,0
46805,1542,808,1236.65,0
46806,1526,808,1233.21,0
46807,1521,808,1231.53,0
46808,1536,808,1242.54,0
46809,1544,808,1250.75,0
46810,1514,808,1253.29,0
46811,1523,808,1273.81,0
46812,1528,808,1265.78,0
46813,1595,808,1258.93,0
46814,1572,808,1226.93,0
46815,1604,808,1234.71,0
46816,1533,808,1228.52,0
46817,1514,808,1234.99,0
46818,1556,808,1239.54,0
46819,1607,808,1250.08,0
46820,1530,808,1257.38,0
46821,1544,808,1244.65,0
46822,1579,808,1251.64,0
46823,1662,808,1244.35,0
46824,1571,808,1242.37,0
46825,1595,808,1245.8,0
46826,1682,808,1253.85,0
46827,1667,808,1254.44,0
46828,1564,808,1267.29,0
46829,1593,808,1283.75,0
46830,1605,808,1288.12,0
46831,1624,808,1280.27,0
46832,1679,808,1274.51,0
46833,1683,808,1274.23,0
46834,1742,808,1288.3,0
46835,1710,808,1294.89,0
46836,1703,808,1264.49,0
46837,1696,808,1269.41,0
46838,1694,808,1258.7,0
46839,1684,808,1231.79,0
46840,1611,808,1224.32,0
46841,1594,808,1223.14,0
46842,1507,808,1201.27,0
46843,1538,808,1213.39,0
46844,1609,808,1208.68,0
46845,1637,808,1221.17,0
46846,1572,808,1222.16,0
46847,1612,808,1220.75,0
46848,1634,808,1238.63,0
46849,1717,808,1259.54,0
46850,1753,808,1254.93,0
46851,1748,808,1277.73,0
46852,1795,808,1285.03,0
46853,1756,808,1291.22,0
46854,1549,808,1293.78,0
46855,1597,808,1305.06,0
46856,1619,808,1312.01,0
46857,1552,808,1311.56,0
46858,1592,808,1313.09,0
46859,1627,808,1318.97,0
46860,1649,808,1305.61,0
46861,1666,808,1285.45,0
46862,1686,808,1266.95,0
46863,1666,808,1287.63,0
46864,1692,808,1283.72,0
46865,1637,808,1281.67,0
46866,1693,808,1275.64,0
46867,1644,808,1274.72,0
46868,1667,808,1266.26,0
46869,1656,808,1253.84,0
46870,1664,808,1262.76,0
46871,1626,808,1264.25,0
46872,1629,808,1264.45,0
46873,1603,808,1248.42,0
46874,1623,808,1279.24,0
46875,1612,808,1248.74,0
46876,1620,808,1251.14,0
46877,1657,808,1259.24,0
46878,1606,808,1248.59,0
46879,1635,808,1254.82,0
46880,1701,808,1254.4,0
46881,1588,808,1252.05,0
46882,1609,808,1261.89,0
46883,1591,808,1257.71,0
46884,1594,808,1240.7,0
46885,1585,808,1243.62,0
46886,1579,808,1261.54,0
46887,1592,808,1265.33,0
46888,1598,808,1269.12,0
46889,1579,808,1260.09,0
46890,1590,808,1270.59,0
46891,1613,808,1292.18,0
46892,1579,808,1280.19,0
46893,1588,808,1287.7,0
46894,1600,808,1276.66,0
46895,1610,808,1275.32,0
46896,1660,808,1278.85,0
46897,1585,808,1274.74,0
46898,1585,808,1287.85,0
46899,1674,808,1291.72,0
46900,1662,808,1292.94,0
46901,1690,808,1296.47,0
46902,1544,808,1282.37,0
46903,1564,808,1299.41,0
46904,1535,808,1299.53,0
46905,1604,808,1318.5,0
46906,1687,808,1304.58,0
46907,1617,808,1294.19,0
46908,1626,808,1288.64,0
46909,1654,808,1292.02,0
46910,1690,808,1277.93,0
46911,1684,808,1286.4,0
46912,1625,808,1300.58,0
46913,1613,808,1287.38,0
46914,1632,808,1282.34,0
46915,1634,808,1282.18,0
46916,1610,808,1275.27,0
46917,1598,808,1285.76,0
46918,1621,808,1296.24,0
46919,1597,808,1306.12,0
46920,1599,808,1293.99,0
46921,1634,808,1292.76,0
46922,1604,808,1276.8,0
46923,1636,808,1280.23,0
46924,1618,808,1280.15,0
46925,1650,808,1266.08,0
46926,1628,808,1249.55,0
46927,1650,808,1255.53,0
46928,1767,808,1231.8,0
46929,1766,808,1219.1,0
46930,1843,808,1215.35,0
46931,1794,808,1226.84,0
46932,1668,808,1247.88,0
46933,1639,808,1239.79,0
46934,1639,808,1244.9,0
46935,1536,808,1238.25,0
46936,1556,808,1272.34,0
46937,1503,808,1278.77,0
46938,1608,808,1273.45,0
46939,1571,808,1270.48,0
46940,1581,808,1275.2,0
46941,1613,808,1289.49,0
46942,1599,808,1297.56,0
46943,1613,808,1297.61,0
46944,1638,808,1295.76,0
46945,1594,808,1304.44,0
46946,1601,808,1301.05,0
46947,1622,808,1272.7,0
46948,1683,808,1265.27,0
46949,1671,808,1270.53,0
46950,1652,808,1274.52,0
46951,1678,808,1281.68,0
46952,1699,808,1267.12,0
46953,1783,808,1266,0
46954,1765,808,1278.04,0
46955,1791,808,1280.55,0
46956,1617,808,1284.22,0
46957,1616,808,1281.64,0
46958,1614,808,1274.79,0
46959,1672,808,1299.33,0
46960,1717,808,1303.81,0
46961,1708,808,1278.87,0
46962,1546,808,1280.87,0
46963,1563,808,1281.63,0
46964,1601,808,1275.98,0
46965,1687,808,1282.14,0
46966,1676,808,1279.85,0
46967,1600,808,1266.12,0
46968,1641,808,1275.95,0
46969,1678,808,1266.93,0
46970,1672,808,1269.01,0
46971,1632,808,1271.59,0
46972,1628,808,1274.46,0
46973,1664,808,1271.87,0
46974,1568,808,1237.83,0
46975,1593,808,1226.87,0
46976,1612,808,1197.61,0
46977,1596,808,1210.75,0
46978,1559,808,1206.09,0
46979,1553,808,1190.77,0
46980,1615,808,1214.65,0
46981,1590,808,1237.09,0
46982,1605,808,1250.71,0
46983,1585,808,1253.27,0
46984,1570,808,1273.97,0
46985,1596,808,1287.28,0
46986,1531,808,1313.82,0
46987,1600,808,1307.81,0
46988,1632,808,1302.72,0
46989,1582,808,1302.4,0
46990,1597,808,1281.96,0
46991,1635,808,1285.3,0
46992,1652,808,1288.72,0
46993,1609,808,1287,0
46994,1561,808,1302.61,0
46995,1585,808,1312.26,0
46996,1625,808,1315.04,0
46997,1604,808,1303.85,0
46998,1598,808,1299.34,0
46999,1609,808,1329.2,0
47000,1640,808,1334.99,0
47001,1678,808,1341.07,0
47002,1666,808,1355.77,0
47003,1735,808,1365.54,0
47004,1668,808,1330.27,0
47005,1749,808,1340.22,0
47006,1700,808,1356.45,0
47007,1694,808,1379.31,0
47008,1715,808,1371.56,0
47009,1649,808,1354.12,0
47010,1790,808,1348.23,0
47011,1786,808,1333.96,0
47012,1614,808,1316.63,0
47013,1654,808,1293.48,0
47014,1675,808,1280.2,0
47015,1713,808,1270.74,0
47016,1712,808,1241.23,0
47017,1674,808,1232.61,0
47018,1614,808,1235.55,0
47019,1652,808,1256.12,0
47020,1682,808,1258.67,0
47021,1686,808,1281.78,0
47022,1637,808,1260.03,0
47023,1584,808,1269.9,0
47024,1597,808,1270.41,0
47025,1691,808,1280.38,0
47026,1562,808,1281.96,0
47027,1591,808,1267.99,0
47028,1598,808,1270.71,0
47029,1624,808,1245.54,0
47030,1593,808,1258.63,0
47031,1607,808,1270.32,0
47032,1592,808,1264.62,0
47033,1577,808,1263.55,0
47034,1585,808,1268.49,0
47035,1558,808,1279.58,0
47036,1588,808,1277.36,0
47037,1586,808,1278.01,0
47038,1598,808,1297.16,0
47039,1610,808,1299.6,0
47040,1591,808,1301.27,0
47041,1567,808,1303.98,0
47042,1606,808,1275.85,0
47043,1633,808,1279.2,0
47044,1586,808,1294.31,0
47045,1588,808,1268,0
47046,1617,808,1282.8,0
47047,1588,808,1262.53,0
47048,1619,808,1267.66,0
47049,1541,808,1271.04,0
47050,1550,808,1287.67,0
47051,1555,808,1301.75,0
47052,1610,808,1317.11,0
47053,1610,808,1323.13,0
47054,1632,808,1333.33,0
47055,1602,808,1338.98,0
47056,1579,808,1328.63,0
47057,1651,808,1326.9,0
47058,1628,808,1343.09,0
47059,1654,808,1347.88,0
47060,1641,808,1340.86,0
47061,1710,808,1341.3,0
47062,1709,808,1335.91,0
47063,1658,808,1327.07,0
47064,1725,808,1311.4,0
47065,1666,808,1305.5,0
47066,1670,808,1298.88,0
47067,1700,808,1281.53,0
47068,1707,808,1256.41,0
47069,1597,808,1261.78,0
47070,1615,808,1253.24,0
47071,1617,808,1249.8,0
47072,1619,808,1266.93,0
47073,1605,808,1279,0
47074,1568,808,1272.63,0
47075,1567,808,1273.91,0
47076,1570,808,1280.78,0
47077,1629,808,1300.8,0
47078,1564,808,1297.82,0
47079,1521,808,1272.02,0
47080,1517,808,1261.44,0
47081,1553,808,1259.79,0
47082,1573,808,1256.3,0
47083,1571,808,1269.5,0
47084,1544,808,1256.06,0
47085,1536,808,1256.79,0
47086,1567,808,1267,0
47087,1579,808,1279.72,0
47088,1610,808,1282.81,0
47089,1578,808,1303.09,0
47090,1579,808,1306.43,0
47091,1588,808,1306.59,0
47092,1584,808,1288.96,0
47093,1571,808,1275.25,0
47094,1581,808,1261.57,0
47095,1657,808,1252.83,0
47096,1687,808,1249.47,0
47097,1627,808,1240.08,0
47098,1608,808,1244.6,0
47099,1566,808,1272.06,0
47100,1616,808,1281.12,0
47101,1520,808,1274.73,0
47102,1543,808,1274.06,0
47103,1567,808,1303.18,0
47104,1595,808,1315.55,0
47105,1604,808,1319.84,0
47106,1658,808,1325.85,0
47107,1648,808,1310.91,0
47108,1704,808,1305.57,0
47109,1744,808,1323.29,0
47110,1725,808,1332.32,0
47111,1743,808,1345.17,0
47112,1762,808,1354.59,0
47113,1790,808,1359.48,0
47114,1813,808,1359.36,0
47115,1853,808,1346.26,0
47116,1815,808,1342.34,0
47117,1683,808,1317.57,0
47118,1676,808,1324.18,0
47119,1635,808,1309.68,0
47120,1605,808,1315.79,0
47121,1693,808,1298.88,0
47122,1642,808,1306.88,0
47123,1637,808,1295.31,0
47124,1667,808,1312.1,0
47125,1591,808,1308.06,0
47126,1623,808,1314.71,0
47127,1658,808,1321.29,0
47128,1618,808,1322.15,0
47129,1581,808,1321.37,0
47130,1564,808,1321.33,0
47131,1579,808,1329.82,0
47132,1616,808,1304.7,0
47133,1668,808,1302.29,0
47134,1609,808,1270.41,0
47135,1609,808,1250.1,0
47136,1668,808,1223.73,0
47137,1650,808,1208.75,0
47138,1613,808,1228.74,0
47139,1604,808,1234.92,0
47140,1660,808,1221.2,0
47141,1592,808,1243.2,0
47142,1591,808,1258.44,0
47143,1635,808,1255.97,0
47144,1578,808,1251.57,0
47145,1566,808,1270.2,0
47146,1606,808,1266.31,0
47147,1662,808,1280.18,0
47148,1624,808,1291.85,0
47149,1658,808,1295.98,0
47150,1631,808,1279.42,0
47151,1617,808,1279.53,0
47152,1652,808,1294.4,0
47153,1663,808,1276.16,0
47154,1805,808,1283.81,0
47155,1594,808,1283.86,0
47156,1609,808,1279.53,0
47157,1594,808,1278.68,0
47158,1603,808,1264.69,0
47159,1670,808,1257.44,0
47160,1655,808,1279.65,0
47161,1561,808,1262.04,0
47162,1646,808,1263.07,0
47163,1634,808,1267.92,0
47164,1569,808,1273.23,0
47165,1597,808,1284.11,0
47166,1625,808,1298.8,0
47167,1598,808,1300.4,0
47168,1596,808,1310.63,0
47169,1678,808,1302.47,0
47170,1684,808,1341.51,0
47171,1657,808,1342.1,0
47172,1667,808,1319.29,0
47173,1639,808,1325.35,0
47174,1690,808,1316.37,0
47175,1690,808,1290.64,0
47176,1738,808,1290.88,0
47177,1700,808,1289.72,0
47178,1669,808,1290.57,0
47179,1664,808,1287.41,0
47180,1719,808,1292.83,0
47181,1720,808,1287.16,0
47182,1699,808,1290.03,0
47183,1687,808,1286.26,0
47184,1683,808,1293.1,0
47185,1655,808,1271.8,0
47186,1625,808,1272.19,0
47187,1668,808,1279.02,0
47188,1674,808,1301.65,0
47189,1676,808,1304.76,0
47190,1693,808,1298.92,0
47191,1640,808,1275.71,0
47192,1632,808,1250.41,0
47193,1644,808,1230.33,0
47194,1642,808,1217.9,0
47195,1661,808,1225.35,0
47196,1636,808,1240.93,0
47197,1746,808,1244.76,0
47198,1732,808,1276.04,0
47199,1691,808,1267.14,0
47200,1662,808,1269.36,0
47201,1625,808,1261.13,0
47202,1608,808,1246.4,0
47203,1618,808,1249.02,0
47204,1683,808,1240.56,0
47205,1640,808,1235.99,0
47206,1608,808,1225.01,0
47207,1650,808,1230.71,0
47208,1647,808,1216.25,0
47209,1663,808,1218.44,0
47210,1680,808,1214.94,0
47211,1649,808,1210.91,0
47212,1692,808,1199.84,0
47213,1692,808,1202.9,0
47214,1663,808,1205.02,0
47215,1550,808,1238.93,0
47216,1608,808,1248.26,0
47217,1569,808,1252.65,0
47218,1511,808,1267.24,0
47219,1518,808,1262.09,0
47220,1561,808,1276.65,0
47221,1542,808,1277.84,0
47222,1551,808,1285.96,0
47223,1559,808,1271.82,0
47224,1581,808,1268.96,0
47225,1582,808,1273.62,0
47226,1620,808,1280.75,0
47227,1603,808,1290.36,0
47228,1607,808,1279.33,0
47229,1611,808,1271.41,0
47230,1612,808,1271.21,0
47231,1604,808,1281.48,0
47232,1520,808,1288.04,0
47233,1565,808,1307.85,0
47234,1579,808,1317.86,0
47235,1601,808,1311.19,0
47236,1720,808,1295.66,0
47237,1589,808,1292.04,0
47238,1585,808,1284.82,0
47239,1596,808,1278.41,0
47240,1621,808,1299.9,0
47241,1657,808,1296.07,0
47242,1563,808,1279.53,0
47243,1598,808,1290.85,0
47244,1577,808,1282.7,0
47245,1590,808,1279.14,0
47246,1620,808,1269.22,0
47247,1626,808,1256.18,0
47248,1640,808,1259.63,0
47249,1549,808,1261.03,0
47250,1590,808,1243.06,0
47251,1596,808,1225.67,0
47252,1589,808,1231.38,0
47253,1593,808,1228.02,0
47254,1570,808,1226.68,0
47255,1669,808,1216.07,0
47256,1669,808,1215.02,0
47257,1700,808,1208.03,0
47258,1692,808,1224.96,0
47259,1719,808,1230.51,0
47260,1675,808,1227.85,0
47261,1676,808,1240.53,0
47262,1737,808,1244.61,0
47263,1706,808,1244.42,0
47264,1600,808,1254.06,0
47265,1573,808,1252.2,0
47266,1582,808,1268.18,0
47267,1587,808,1275.11,0
47268,1564,808,1282.05,0
47269,1611,808,1306.8,0
47270,1612,808,1296.64,0
47271,1555,808,1254.86,0
47272,1573,808,1273.2,0
47273,1588,808,1268.82,0
47274,1549,808,1258.18,0
47275,1542,808,1282.15,0
47276,1519,808,1280.66,0
47277,1536,808,1279.13,0
47278,1532,808,1291.61,0
47279,1602,808,1302.35,0
47280,1624,808,1304.04,0
47281,1596,808,1308.16,0
47282,1596,808,1284.7,0
47283,1591,808,1261.49,0
47284,1604,808,1257.99,0
47285,1661,808,1249.47,0
47286,1497,808,1243.12,0
47287,1511,808,1271.66,0
47288,1550,808,1277.47,0
47289,1601,808,1282.48,0
47290,1598,808,1282.39,0
47291,1621,808,1277.82,0
47292,1641,808,1263.52,0
47293,1602,808,1290.22,0
47294,1677,808,1285.37,0
47295,1711,808,1300,0
47296,1711,808,1307.69,0
47297,1612,808,1313.98,0
47298,1583,808,1306.68,0
47299,1577,808,1306.7,0
47300,1609,808,1315.64,0
47301,1642,808,1320.59,0
47302,1634,808,1328.33,0
47303,1656,808,1308.15,0
47304,1677,808,1304.05,0
47305,1620,808,1302.59,0
47306,1655,808,1280,0
47307,1610,808,1260.65,0
47308,1608,808,1249.44,0
47309,1580,808,1240.73,0
47310,1595,808,1253.48,0
47311,1672,808,1238.9,0
47312,1612,808,1239.83,0
47313,1619,808,1261.46,0
47314,1661,808,1266.96,0
47315,1613,808,1262.19,0
47316,1575,808,1250.54,0
47317,1688,808,1254.68,0
47318,1717,808,1248.71,0
47319,1716,808,1254.8,0
47320,1726,808,1256.19,0
47321,1746,808,1278.06,0
47322,1734,808,1273.12,0
47323,1752,808,1287.56,0
47324,1563,808,1278.72,0
47325,1607,808,1281.38,0
47326,1606,808,1275.27,0
47327,1611,808,1291.31,0
47328,1555,808,1279.11,0
47329,1653,808,1277.49,0
47330,1665,808,1287.34,0
47331,1662,808,1281.13,0
47332,1725,808,1264.91,0
47333,1677,808,1273.5,0
47334,1662,808,1286.79,0
47335,1572,808,1275.44,0
47336,1616,808,1274.33,0
47337,1575,808,1266.68,0
47338,1550,808,1272.38,0
47339,1567,808,1265.05,0
47340,1610,808,1278.05,0
47341,1603,808,1278.62,0
47342,1626,808,1274.64,0
47343,1649,808,1269.11,0
47344,1721,808,1265.11,0
47345,1693,808,1267.57,0
47346,1597,808,1259.97,0
47347,1536,808,1261.8,0
47348,1603,808,1261.94,0
47349,1589,808,1298.42,0
47350,1639,808,1284.68,0
47351,1618,808,1294.95,0
47352,1556,808,1295.02,0
47353,1575,808,1285.83,0
47354,1558,808,1286.36,0
47355,1616,808,1285.81,0
47356,1616,808,1277.62,0
47357,1641,808,1275.66,0
47358,1637,808,1271.68,0
47359,1678,808,1287.93,0
47360,1713,808,1282.56,0
47361,1748,808,1281.14,0
47362,1751,808,1292.75,0
47363,1765,808,1288.25,0
47364,1764,808,1294.11,0
47365,1636,808,1274.59,0
47366,1644,808,1268.23,0
47367,1631,808,1276.09,0
47368,1632,808,1265.28,0
47369,1618,808,1273.54,0
47370,1636,808,1284.03,0
47371,1602,808,1276.45,0
47372,1687,808,1288.68,0
47373,1552,808,1297.65,0
47374,1606,808,1274.62,0
47375,1596,808,1283.94,0
47376,1517,808,1266.26,0
47377,1566,808,1275.38,0
47378,1581,808,1281.39,0
47379,1645,808,1292.71,0
47380,1607,808,1302.54,0
47381,1598,808,1300.29,0
47382,1613,808,1278.27,0
47383,1602,808,1254.43,0
47384,1549,808,1264.53,0
47385,1585,808,1268.86,0
47386,1613,808,1262.78,0
47387,1551,808,1275.46,0
47388,1555,808,1238.11,0
47389,1648,808,1232.96,0
47390,1608,808,1226.21,0
47391,1616,808,1217.56,0
47392,1539,808,1242.85,0
47393,1578,808,1261.14,0
47394,1642,808,1254.31,0
47395,1675,808,1271.23,0
47396,1718,808,1291.89,0
47397,1704,808,1264.91,0
47398,1638,808,1245.65,0
47399,1677,808,1260.91,0
47400,1664,808,1262.49,0
47401,1597,808,1262.95,0
47402,1599,808,1261.06,0
47403,1625,808,1252.77,0
47404,1665,808,1249.45,0
47405,1595,808,1244.04,0
47406,1635,808,1242.32,0
47407,1636,808,1226.59,0
47408,1651,808,1231.68,0
47409,1664,808,1247.57,0
47410,1561,808,1265.48,0
47411,1549,808,1282.22,0
47412,1594,808,1282.7,0
47413,1660,808,1268.09,0
47414,1632,808,1257.94,0
47415,1664,808,1257.06,0
47416,1589,808,1268.43,0
47417,1615,808,1265.61,0
47418,1575,808,1270.68,0
47419,1553,808,1273.4,0
47420,1551,808,1289.55,0
47421,1636,808,1285.67,0
47422,1630,808,1273.68,0
47423,1650,808,1264.49,0
47424,1707,808,1249.73,0
47425,1711,808,1258.33,0
47426,1604,808,1268.3,0
47427,1597,808,1309.19,0
47428,1647,808,1310.7,0
47429,1633,808,1328.37,0
47430,1613,808,1308.2,0
47431,1597,808,1310.25,0
47432,1626,808,1314.9,0
47433,1648,808,1308.89,0
47434,1681,808,1302.07,0
47435,1741,808,1305.13,0
47436,1783,808,1309.13,0
47437,1776,808,1320.28,0
47438,1675,808,1315.28,0
47439,1678,808,1307.07,0
47440,1683,808,1283,0
47441,1695,808,1253.88,0
47442,1689,808,1234.28,0
47443,1740,808,1231.22,0
47444,1705,808,1238.56,0
47445,1672,808,1237.83,0
47446,1698,808,1229.05,0
47447,1743,808,1264.93,0
47448,1762,808,1260.32,0
47449,1583,808,1254.23,0
47450,1571,808,1240.74,0
47451,1591,808,1242.95,0
47452,1590,808,1234.12,0
47453,1666,808,1217.71,0
47454,1546,808,1222.48,0
47455,1529,808,1226.97,0
47456,1547,808,1220.49,0
47457,1564,808,1252.45,0
47458,1564,808,1247.44,0
47459,1619,808,1237.49,0
47460,1638,808,1225.89,0
47461,1653,808,1236.66,0
47462,1541,808,1246.89,0
47463,1587,808,1255.83,0
47464,1609,808,1281.75,0
47465,1677,808,1293.43,0
47466,1591,808,1298.49,0
47467,1597,808,1293.99,0
47468,1618,808,1285.55,0
47469,1599,808,1246.05,0
47470,1530,808,1252.06,0
47471,1630,808,1267.93,0
47472,1581,808,1249.64,0
47473,1593,808,1263.1,0
47474,1601,808,1272.53,0
47475,1594,808,1272.58,0
47476,1563,808,1267.35,0
47477,1606,808,1280.84,0
47478,1570,808,1281.66,0
47479,1625,808,1291.99,0
47480,1678,808,1297.94,0
47481,1681,808,1307.5,0
47482,1744,808,1299.22,0
47483,1665,808,1332.46,0
47484,1650,808,1325.04,0
47485,1634,808,1310.33,0
47486,1610,808,1272.67,0
47487,1691,808,1293.2,0
47488,1599,808,1273.63,0
47489,1597,808,1270.53,0
47490,1608,808,1258.63,0
47491,1617,808,1258.69,0
47492,1623,808,1263.62,0
47493,1645,808,1270.7,0
47494,1593,808,1262.74,0
47495,1576,808,1296.64,0
47496,1591,808,1294.98,0
47497,1590,808,1291.23,0
47498,1591,808,1270.79,0
47499,1570,808,1255.52,0
47500,1606,808,1263.37,0
47501,1669,808,1254.88,0
47502,1703,808,1252.48,0
47503,1668,808,1247.79,0
47504,1570,808,1247,0
47505,1626,808,1242.37,0
47506,1648,808,1246.73,0
47507,1641,808,1249.84,0
47508,1578,808,1261.24,0
47509,1561,808,1243.66,0
47510,1557,808,1251.32,0
47511,1586,808,1271.83,0
47512,1532,808,1254.99,0
47513,1580,808,1275.36,0
47514,1575,808,1283.27,0
47515,1599,808,1285.81,0
47516,1618,808,1312.4,0
47517,1559,808,1309.91,0
47518,1576,808,1312.06,0
47519,1628,808,1303.26,0
47520,1620,808,1301.65,0
47521,1624,808,1296.97,0
47522,1612,808,1289.3,0
47523,1598,808,1306.89,0
47524,1568,808,1314.44,0
47525,1592,808,1308.59,0
47526,1605,808,1296.74,0
47527,1622,808,1312.94,0
47528,1660,808,1328.94,0
47529,1611,808,1312.54,0
47530,1636,808,1317.62,0
47531,1663,808,1321.82,0
47532,1687,808,1307.43,0
47533,1695,808,1290.22,0
47534,1652,808,1246.54,0
47535,1705,808,1257.9,0
47536,1677,808,1258.36,0
47537,1594,808,1248.49,0
47538,1620,808,1253.62,0
47539,1613,808,1264.37,0
47540,1636,808,1255.35,0
47541,1601,808,1223.85,0
47542,1596,808,1221.65,0
47543,1627,808,1230.62,0
47544,1655,808,1241.26,0
47545,1624,808,1225.39,0
47546,1599,808,1224.2,0
47547,1636,808,1229.08,0
47548,1604,808,1230.41,0
47549,1516,808,1252.81,0
47550,1522,808,1252.68,0
47551,1561,808,1269.38,0
47552,1618,808,1277.16,0
47553,1641,808,1274.19,0
47554,1709,808,1272.45,0
47555,1688,808,1293.21,0
47556,1673,808,1289.43,0
47557,1653,808,1291.61,0
47558,1657,808,1296.15,0
47559,1614,808,1277.6,0
47560,1608,808,1277.66,0
47561,1607,808,1267.53,0
47562,1551,808,1273.43,0
47563,1605,808,1271.24,0
47564,1689,808,1269.48,0
47565,1633,808,1271.89,0
47566,1648,808,1275.52,0
47567,1570,808,1247.93,0
47568,1596,808,1259.1,0
47569,1521,808,1255.04,0
47570,1525,808,1246.71,0
47571,1559,808,1242.12,0
47572,1593,808,1239.57,0
47573,1560,808,1249.7,0
47574,1579,808,1263.08,0
47575,1585,808,1262.95,0
47576,1619,808,1279.9,0
47577,1692,808,1274.4,0
47578,1683,808,1270.56,0
47579,1654,808,1264.28,0
47580,1727,808,1268.74,0
47581,1707,808,1274.97,0
47582,1738,808,1288.62,0
47583,1746,808,1280.72,0
47584,1663,808,1284.52,0
47585,1696,808,1284.31,0
47586,1677,808,1278.48,0
47587,1660,808,1267.54,0
47588,1711,808,1259,0
47589,1712,808,1264.05,0
47590,1746,808,1246.3,0
47591,1774,808,1271.92,0
47592,1627,808,1274.21,0
47593,1561,808,1264.67,0
47594,1586,808,1265.67,0
47595,1596,808,1259.46,0
47596,1617,808,1258.7,0
47597,1642,808,1246.86,0
47598,1544,808,1254.44,0
47599,1518,808,1252.45,0
47600,1499,808,1259.59,0
47601,1556,808,1268.15,0
47602,1543,808,1262.25,0
47603,1572,808,1268.87,0
47604,1645,808,1279.84,0
47605,1659,808,1278.05,0
47606,1640,808,1272.67,0
47607,1726,808,1304.51,0
47608,1688,808,1284.6,0
47609,1698,808,1284.8,0
47610,1687,808,1295.16,0
47611,1737,808,1284.04,0
47612,1749,808,1264.47,0
47613,1752,808,1270.66,0
47614,1678,808,1267.63,0
47615,1658,808,1244.38,0
47616,1654,808,1254.16,0
47617,1619,808,1261.55,0
47618,1668,808,1284.54,0
47619,1666,808,1286.36,0
47620,1684,808,1266.51,0
47621,1649,808,1311.6,0
47622,1556,808,1281.62,0
47623,1578,808,1284.71,0
47624,1575,808,1281.21,0
47625,1593,808,1266.48,0
47626,1611,808,1284.77,0
47627,1655,808,1272.38,0
47628,1551,808,1263.37,0
47629,1578,808,1261.88,0
47630,1575,808,1264.82,0
47631,1566,808,1281.03,0
47632,1570,808,1292.81,0
47633,1602,808,1307.86,0
47634,1629,808,1307.27,0
47635,1640,808,1304.8,0
47636,1658,808,1327.51,0
47637,1634,808,1336.4,0
47638,1618,808,1357.01,0
47639,1711,808,1362.84,0
47640,1673,808,1337.03,0
47641,1635,808,1335.72,0
47642,1650,808,1344.71,0
47643,1639,808,1333.98,0
47644,1611,808,1329.8,0
47645,1676,808,1331.74,0
47646,1625,808,1336.04,0
47647,1651,808,1329.33,0
47648,1616,808,1311.22,0
47649,1590,808,1312.77,0
47650,1692,808,1292.05,0
