Generation,Min,Max,Mean
2938,-nan(ind),-nan(ind),-nan(ind)
2939,-nan(ind),-nan(ind),-nan(ind)
2940,-nan(ind),-nan(ind),-nan(ind)
2941,-nan(ind),-nan(ind),-nan(ind)
2942,-nan(ind),-nan(ind),-nan(ind)
2943,-nan(ind),-nan(ind),-nan(ind)
2944,-nan(ind),-nan(ind),-nan(ind)
2945,-nan(ind),-nan(ind),-nan(ind)
2946,-nan(ind),-nan(ind),-nan(ind)
2947,-nan(ind),-nan(ind),-nan(ind)
2948,-nan(ind),-nan(ind),-nan(ind)
2949,-nan(ind),-nan(ind),-nan(ind)
2950,-nan(ind),-nan(ind),-nan(ind)
2951,-nan(ind),-nan(ind),-nan(ind)
2952,-nan(ind),-nan(ind),-nan(ind)
2953,-nan(ind),-nan(ind),-nan(ind)
2954,-nan(ind),-nan(ind),-nan(ind)
2955,-nan(ind),-nan(ind),-nan(ind)
2956,-nan(ind),-nan(ind),-nan(ind)
2957,-nan(ind),-nan(ind),-nan(ind)
2958,-nan(ind),-nan(ind),-nan(ind)
2959,-nan(ind),-nan(ind),-nan(ind)
2960,-nan(ind),-nan(ind),-nan(ind)
2961,-nan(ind),-nan(ind),-nan(ind)
2962,-nan(ind),-nan(ind),-nan(ind)
2963,-nan(ind),-nan(ind),-nan(ind)
2964,-nan(ind),-nan(ind),-nan(ind)
2965,-nan(ind),-nan(ind),-nan(ind)
2966,-nan(ind),-nan(ind),-nan(ind)
2967,-nan(ind),-nan(ind),-nan(ind)
2968,-nan(ind),-nan(ind),-nan(ind)
2969,-nan(ind),-nan(ind),-nan(ind)
2970,-nan(ind),-nan(ind),-nan(ind)
2971,-nan(ind),-nan(ind),-nan(ind)
2972,-nan(ind),-nan(ind),-nan(ind)
2973,-nan(ind),-nan(ind),-nan(ind)
2974,-nan(ind),-nan(ind),-nan(ind)
2975,-nan(ind),-nan(ind),-nan(ind)
2976,-nan(ind),-nan(ind),-nan(ind)
2977,-nan(ind),-nan(ind),-nan(ind)
2978,-nan(ind),-nan(ind),-nan(ind)
2979,-nan(ind),-nan(ind),-nan(ind)
2980,-nan(ind),-nan(ind),-nan(ind)
2981,-nan(ind),-nan(ind),-nan(ind)
2982,-nan(ind),-nan(ind),-nan(ind)
2983,-nan(ind),-nan(ind),-nan(ind)
2984,-nan(ind),-nan(ind),-nan(ind)
2985,-nan(ind),-nan(ind),-nan(ind)
2986,-nan(ind),-nan(ind),-nan(ind)
2987,-nan(ind),-nan(ind),-nan(ind)
2988,-nan(ind),-nan(ind),-nan(ind)
2989,-nan(ind),-nan(ind),-nan(ind)
2990,-nan(ind),-nan(ind),-nan(ind)
2991,-nan(ind),-nan(ind),-nan(ind)
2992,-nan(ind),-nan(ind),-nan(ind)
2993,-nan(ind),-nan(ind),-nan(ind)
2994,-nan(ind),-nan(ind),-nan(ind)
2995,-nan(ind),-nan(ind),-nan(ind)
2996,-nan(ind),-nan(ind),-nan(ind)
2997,-nan(ind),-nan(ind),-nan(ind)
2998,-nan(ind),-nan(ind),-nan(ind)
2999,-nan(ind),-nan(ind),-nan(ind)
3000,-nan(ind),-nan(ind),-nan(ind)
3001,-nan(ind),-nan(ind),-nan(ind)
3002,-nan(ind),-nan(ind),-nan(ind)
3003,-nan(ind),-nan(ind),-nan(ind)
3004,-nan(ind),-nan(ind),-nan(ind)
3005,-nan(ind),-nan(ind),-nan(ind)
3006,-nan(ind),-nan(ind),-nan(ind)
3007,-nan(ind),-nan(ind),-nan(ind)
3008,-nan(ind),-nan(ind),-nan(ind)
3009,-nan(ind),-nan(ind),-nan(ind)
3010,-nan(ind),-nan(ind),-nan(ind)
3011,-nan(ind),-nan(ind),-nan(ind)
3012,-nan(ind),-nan(ind),-nan(ind)
3013,-nan(ind),-nan(ind),-nan(ind)
3014,-nan(ind),-nan(ind),-nan(ind)
3015,-nan(ind),-nan(ind),-nan(ind)
3016,-nan(ind),-nan(ind),-nan(ind)
3017,-nan(ind),-nan(ind),-nan(ind)
3018,-nan(ind),-nan(ind),-nan(ind)
3019,-nan(ind),-nan(ind),-nan(ind)
3020,-nan(ind),-nan(ind),-nan(ind)
3021,-nan(ind),-nan(ind),-nan(ind)
3022,-nan(ind),-nan(ind),-nan(ind)
3023,-nan(ind),-nan(ind),-nan(ind)
3024,-nan(ind),-nan(ind),-nan(ind)
3025,-nan(ind),-nan(ind),-nan(ind)
3026,-nan(ind),-nan(ind),-nan(ind)
3027,-nan(ind),-nan(ind),-nan(ind)
3028,-nan(ind),-nan(ind),-nan(ind)
3029,-nan(ind),-nan(ind),-nan(ind)
3030,-nan(ind),-nan(ind),-nan(ind)
3031,-nan(ind),-nan(ind),-nan(ind)
3032,-nan(ind),-nan(ind),-nan(ind)
3033,-nan(ind),-nan(ind),-nan(ind)
3034,-nan(ind),-nan(ind),-nan(ind)
3035,-nan(ind),-nan(ind),-nan(ind)
3036,-nan(ind),-nan(ind),-nan(ind)
3037,-nan(ind),-nan(ind),-nan(ind)
3038,-nan(ind),-nan(ind),-nan(ind)
3039,-nan(ind),-nan(ind),-nan(ind)
3040,-nan(ind),-nan(ind),-nan(ind)
3041,-nan(ind),-nan(ind),-nan(ind)
3042,-nan(ind),-nan(ind),-nan(ind)
3043,-nan(ind),-nan(ind),-nan(ind)
3044,-nan(ind),-nan(ind),-nan(ind)
3045,-nan(ind),-nan(ind),-nan(ind)
3046,-nan(ind),-nan(ind),-nan(ind)
3047,-nan(ind),-nan(ind),-nan(ind)
3048,-nan(ind),-nan(ind),-nan(ind)
3049,-nan(ind),-nan(ind),-nan(ind)
3050,-nan(ind),-nan(ind),-nan(ind)
3051,-nan(ind),-nan(ind),-nan(ind)
3052,-nan(ind),-nan(ind),-nan(ind)
3053,-nan(ind),-nan(ind),-nan(ind)
3054,-nan(ind),-nan(ind),-nan(ind)
3055,-nan(ind),-nan(ind),-nan(ind)
3056,-nan(ind),-nan(ind),-nan(ind)
3057,-nan(ind),-nan(ind),-nan(ind)
3058,-nan(ind),-nan(ind),-nan(ind)
3059,-nan(ind),-nan(ind),-nan(ind)
3060,-nan(ind),-nan(ind),-nan(ind)
3061,-nan(ind),-nan(ind),-nan(ind)
3062,-nan(ind),-nan(ind),-nan(ind)
3063,-nan(ind),-nan(ind),-nan(ind)
3064,-nan(ind),-nan(ind),-nan(ind)
3065,-nan(ind),-nan(ind),-nan(ind)
3066,-nan(ind),-nan(ind),-nan(ind)
3067,-nan(ind),-nan(ind),-nan(ind)
3068,-nan(ind),-nan(ind),-nan(ind)
3069,-nan(ind),-nan(ind),-nan(ind)
3070,-nan(ind),-nan(ind),-nan(ind)
3071,-nan(ind),-nan(ind),-nan(ind)
3072,-nan(ind),-nan(ind),-nan(ind)
3073,-nan(ind),-nan(ind),-nan(ind)
3074,-nan(ind),-nan(ind),-nan(ind)
3075,-nan(ind),-nan(ind),-nan(ind)
3076,-nan(ind),-nan(ind),-nan(ind)
3077,-nan(ind),-nan(ind),-nan(ind)
3078,-nan(ind),-nan(ind),-nan(ind)
3079,-nan(ind),-nan(ind),-nan(ind)
3080,-nan(ind),-nan(ind),-nan(ind)
3081,-nan(ind),-nan(ind),-nan(ind)
3082,-nan(ind),-nan(ind),-nan(ind)
3083,-nan(ind),-nan(ind),-nan(ind)
3084,-nan(ind),-nan(ind),-nan(ind)
3085,-nan(ind),-nan(ind),-nan(ind)
3086,-nan(ind),-nan(ind),-nan(ind)
3087,-nan(ind),-nan(ind),-nan(ind)
3088,-nan(ind),-nan(ind),-nan(ind)
3089,-nan(ind),-nan(ind),-nan(ind)
3090,-nan(ind),-nan(ind),-nan(ind)
3091,-nan(ind),-nan(ind),-nan(ind)
3092,-nan(ind),-nan(ind),-nan(ind)
3093,-nan(ind),-nan(ind),-nan(ind)
3094,-nan(ind),-nan(ind),-nan(ind)
3095,-nan(ind),-nan(ind),-nan(ind)
3096,-nan(ind),-nan(ind),-nan(ind)
3097,-nan(ind),-nan(ind),-nan(ind)
3098,-nan(ind),-nan(ind),-nan(ind)
3099,-nan(ind),-nan(ind),-nan(ind)
3100,-nan(ind),-nan(ind),-nan(ind)
3101,-nan(ind),-nan(ind),-nan(ind)
3102,-nan(ind),-nan(ind),-nan(ind)
3103,-nan(ind),-nan(ind),-nan(ind)
3104,-nan(ind),-nan(ind),-nan(ind)
3105,-nan(ind),-nan(ind),-nan(ind)
3106,-nan(ind),-nan(ind),-nan(ind)
3107,-nan(ind),-nan(ind),-nan(ind)
3108,-nan(ind),-nan(ind),-nan(ind)
3109,-nan(ind),-nan(ind),-nan(ind)
3110,-nan(ind),-nan(ind),-nan(ind)
3111,-nan(ind),-nan(ind),-nan(ind)
3112,-nan(ind),-nan(ind),-nan(ind)
3113,-nan(ind),-nan(ind),-nan(ind)
3114,-nan(ind),-nan(ind),-nan(ind)
3115,-nan(ind),-nan(ind),-nan(ind)
3116,-nan(ind),-nan(ind),-nan(ind)
3117,-nan(ind),-nan(ind),-nan(ind)
3118,-nan(ind),-nan(ind),-nan(ind)
3119,-nan(ind),-nan(ind),-nan(ind)
3120,-nan(ind),-nan(ind),-nan(ind)
3121,-nan(ind),-nan(ind),-nan(ind)
3122,-nan(ind),-nan(ind),-nan(ind)
3123,-nan(ind),-nan(ind),-nan(ind)
3124,-nan(ind),-nan(ind),-nan(ind)
3125,-nan(ind),-nan(ind),-nan(ind)
3126,-nan(ind),-nan(ind),-nan(ind)
3127,-nan(ind),-nan(ind),-nan(ind)
3128,-nan(ind),-nan(ind),-nan(ind)
3129,-nan(ind),-nan(ind),-nan(ind)
3130,-nan(ind),-nan(ind),-nan(ind)
3131,-nan(ind),-nan(ind),-nan(ind)
3132,-nan(ind),-nan(ind),-nan(ind)
3133,-nan(ind),-nan(ind),-nan(ind)
3134,-nan(ind),-nan(ind),-nan(ind)
3135,-nan(ind),-nan(ind),-nan(ind)
3136,-nan(ind),-nan(ind),-nan(ind)
3137,-nan(ind),-nan(ind),-nan(ind)
3138,-nan(ind),-nan(ind),-nan(ind)
3139,-nan(ind),-nan(ind),-nan(ind)
3140,-nan(ind),-nan(ind),-nan(ind)
3141,-nan(ind),-nan(ind),-nan(ind)
3142,-nan(ind),-nan(ind),-nan(ind)
3143,-nan(ind),-nan(ind),-nan(ind)
3144,-nan(ind),-nan(ind),-nan(ind)
3145,-nan(ind),-nan(ind),-nan(ind)
3146,-nan(ind),-nan(ind),-nan(ind)
3147,-nan(ind),-nan(ind),-nan(ind)
3148,-nan(ind),-nan(ind),-nan(ind)
3149,-nan(ind),-nan(ind),-nan(ind)
3150,-nan(ind),-nan(ind),-nan(ind)
3151,-nan(ind),-nan(ind),-nan(ind)
3152,-nan(ind),-nan(ind),-nan(ind)
3153,-nan(ind),-nan(ind),-nan(ind)
3154,-nan(ind),-nan(ind),-nan(ind)
3155,-nan(ind),-nan(ind),-nan(ind)
3156,-nan(ind),-nan(ind),-nan(ind)
3157,-nan(ind),-nan(ind),-nan(ind)
3158,-nan(ind),-nan(ind),-nan(ind)
3159,-nan(ind),-nan(ind),-nan(ind)
3160,-nan(ind),-nan(ind),-nan(ind)
3161,-nan(ind),-nan(ind),-nan(ind)
3162,-nan(ind),-nan(ind),-nan(ind)
3163,-nan(ind),-nan(ind),-nan(ind)
3164,-nan(ind),-nan(ind),-nan(ind)
3165,-nan(ind),-nan(ind),-nan(ind)
3166,-nan(ind),-nan(ind),-nan(ind)
3167,-nan(ind),-nan(ind),-nan(ind)
3168,-nan(ind),-nan(ind),-nan(ind)
3169,-nan(ind),-nan(ind),-nan(ind)
3170,-nan(ind),-nan(ind),-nan(ind)
3171,-nan(ind),-nan(ind),-nan(ind)
3172,-nan(ind),-nan(ind),-nan(ind)
3173,-nan(ind),-nan(ind),-nan(ind)
3174,-nan(ind),-nan(ind),-nan(ind)
3175,-nan(ind),-nan(ind),-nan(ind)
3176,-nan(ind),-nan(ind),-nan(ind)
3177,-nan(ind),-nan(ind),-nan(ind)
3178,-nan(ind),-nan(ind),-nan(ind)
3179,-nan(ind),-nan(ind),-nan(ind)
3180,-nan(ind),-nan(ind),-nan(ind)
3181,-nan(ind),-nan(ind),-nan(ind)
3182,-nan(ind),-nan(ind),-nan(ind)
3183,-nan(ind),-nan(ind),-nan(ind)
3184,-nan(ind),-nan(ind),-nan(ind)
3185,-nan(ind),-nan(ind),-nan(ind)
3186,-nan(ind),-nan(ind),-nan(ind)
3187,-nan(ind),-nan(ind),-nan(ind)
3188,-nan(ind),-nan(ind),-nan(ind)
3189,-nan(ind),-nan(ind),-nan(ind)
3190,-nan(ind),-nan(ind),-nan(ind)
3191,-nan(ind),-nan(ind),-nan(ind)
3192,-nan(ind),-nan(ind),-nan(ind)
3193,-nan(ind),-nan(ind),-nan(ind)
3194,-nan(ind),-nan(ind),-nan(ind)
3195,-nan(ind),-nan(ind),-nan(ind)
3196,-nan(ind),-nan(ind),-nan(ind)
3197,-nan(ind),-nan(ind),-nan(ind)
3198,-nan(ind),-nan(ind),-nan(ind)
3199,-nan(ind),-nan(ind),-nan(ind)
3200,-nan(ind),-nan(ind),-nan(ind)
3201,-nan(ind),-nan(ind),-nan(ind)
3202,-nan(ind),-nan(ind),-nan(ind)
3203,-nan(ind),-nan(ind),-nan(ind)
3204,-nan(ind),-nan(ind),-nan(ind)
3205,-nan(ind),-nan(ind),-nan(ind)
3206,-nan(ind),-nan(ind),-nan(ind)
3207,-nan(ind),-nan(ind),-nan(ind)
3208,-nan(ind),-nan(ind),-nan(ind)
3209,-nan(ind),-nan(ind),-nan(ind)
3210,-nan(ind),-nan(ind),-nan(ind)
3211,-nan(ind),-nan(ind),-nan(ind)
3212,-nan(ind),-nan(ind),-nan(ind)
3213,-nan(ind),-nan(ind),-nan(ind)
3214,-nan(ind),-nan(ind),-nan(ind)
3215,-nan(ind),-nan(ind),-nan(ind)
3216,-nan(ind),-nan(ind),-nan(ind)
3217,-nan(ind),-nan(ind),-nan(ind)
3218,-nan(ind),-nan(ind),-nan(ind)
3219,-nan(ind),-nan(ind),-nan(ind)
3220,-nan(ind),-nan(ind),-nan(ind)
3221,-nan(ind),-nan(ind),-nan(ind)
3222,-nan(ind),-nan(ind),-nan(ind)
3223,-nan(ind),-nan(ind),-nan(ind)
3224,-nan(ind),-nan(ind),-nan(ind)
3225,-nan(ind),-nan(ind),-nan(ind)
3226,-nan(ind),-nan(ind),-nan(ind)
3227,-nan(ind),-nan(ind),-nan(ind)
3228,-nan(ind),-nan(ind),-nan(ind)
3229,-nan(ind),-nan(ind),-nan(ind)
3230,-nan(ind),-nan(ind),-nan(ind)
3231,-nan(ind),-nan(ind),-nan(ind)
3232,-nan(ind),-nan(ind),-nan(ind)
3233,-nan(ind),-nan(ind),-nan(ind)
3234,-nan(ind),-nan(ind),-nan(ind)
3235,-nan(ind),-nan(ind),-nan(ind)
3236,-nan(ind),-nan(ind),-nan(ind)
3237,-nan(ind),-nan(ind),-nan(ind)
3238,-nan(ind),-nan(ind),-nan(ind)
3239,-nan(ind),-nan(ind),-nan(ind)
3240,-nan(ind),-nan(ind),-nan(ind)
3241,-nan(ind),-nan(ind),-nan(ind)
3242,-nan(ind),-nan(ind),-nan(ind)
3243,-nan(ind),-nan(ind),-nan(ind)
3244,-nan(ind),-nan(ind),-nan(ind)
3245,-nan(ind),-nan(ind),-nan(ind)
3246,-nan(ind),-nan(ind),-nan(ind)
3247,-nan(ind),-nan(ind),-nan(ind)
3248,-nan(ind),-nan(ind),-nan(ind)
3249,-nan(ind),-nan(ind),-nan(ind)
3250,-nan(ind),-nan(ind),-nan(ind)
3251,-nan(ind),-nan(ind),-nan(ind)
3252,-nan(ind),-nan(ind),-nan(ind)
3253,-nan(ind),-nan(ind),-nan(ind)
3254,-nan(ind),-nan(ind),-nan(ind)
3255,-nan(ind),-nan(ind),-nan(ind)
3256,-nan(ind),-nan(ind),-nan(ind)
3257,-nan(ind),-nan(ind),-nan(ind)
3258,-nan(ind),-nan(ind),-nan(ind)
3259,-nan(ind),-nan(ind),-nan(ind)
3260,-nan(ind),-nan(ind),-nan(ind)
3261,-nan(ind),-nan(ind),-nan(ind)
3262,-nan(ind),-nan(ind),-nan(ind)
3263,-nan(ind),-nan(ind),-nan(ind)
3264,-nan(ind),-nan(ind),-nan(ind)
3265,-nan(ind),-nan(ind),-nan(ind)
3266,-nan(ind),-nan(ind),-nan(ind)
3267,-nan(ind),-nan(ind),-nan(ind)
3268,-nan(ind),-nan(ind),-nan(ind)
3269,-nan(ind),-nan(ind),-nan(ind)
3270,-nan(ind),-nan(ind),-nan(ind)
3271,-nan(ind),-nan(ind),-nan(ind)
3272,-nan(ind),-nan(ind),-nan(ind)
3273,-nan(ind),-nan(ind),-nan(ind)
3274,-nan(ind),-nan(ind),-nan(ind)
3275,-nan(ind),-nan(ind),-nan(ind)
3276,-nan(ind),-nan(ind),-nan(ind)
3277,-nan(ind),-nan(ind),-nan(ind)
3278,-nan(ind),-nan(ind),-nan(ind)
3279,-nan(ind),-nan(ind),-nan(ind)
3280,-nan(ind),-nan(ind),-nan(ind)
3281,-nan(ind),-nan(ind),-nan(ind)
3282,-nan(ind),-nan(ind),-nan(ind)
3283,-nan(ind),-nan(ind),-nan(ind)
3284,-nan(ind),-nan(ind),-nan(ind)
3285,-nan(ind),-nan(ind),-nan(ind)
3286,-nan(ind),-nan(ind),-nan(ind)
3287,-nan(ind),-nan(ind),-nan(ind)
3288,-nan(ind),-nan(ind),-nan(ind)
3289,-nan(ind),-nan(ind),-nan(ind)
3290,-nan(ind),-nan(ind),-nan(ind)
3291,-nan(ind),-nan(ind),-nan(ind)
3292,-nan(ind),-nan(ind),-nan(ind)
3293,-nan(ind),-nan(ind),-nan(ind)
3294,-nan(ind),-nan(ind),-nan(ind)
3295,-nan(ind),-nan(ind),-nan(ind)
3296,-nan(ind),-nan(ind),-nan(ind)
3297,-nan(ind),-nan(ind),-nan(ind)
3298,-nan(ind),-nan(ind),-nan(ind)
3299,-nan(ind),-nan(ind),-nan(ind)
3300,-nan(ind),-nan(ind),-nan(ind)
3301,-nan(ind),-nan(ind),-nan(ind)
3302,-nan(ind),-nan(ind),-nan(ind)
3303,-nan(ind),-nan(ind),-nan(ind)
3304,-nan(ind),-nan(ind),-nan(ind)
3305,-nan(ind),-nan(ind),-nan(ind)
3306,-nan(ind),-nan(ind),-nan(ind)
3307,-nan(ind),-nan(ind),-nan(ind)
3308,-nan(ind),-nan(ind),-nan(ind)
3309,-nan(ind),-nan(ind),-nan(ind)
3310,-nan(ind),-nan(ind),-nan(ind)
3311,-nan(ind),-nan(ind),-nan(ind)
3312,-nan(ind),-nan(ind),-nan(ind)
3313,-nan(ind),-nan(ind),-nan(ind)
3314,-nan(ind),-nan(ind),-nan(ind)
3315,-nan(ind),-nan(ind),-nan(ind)
3316,-nan(ind),-nan(ind),-nan(ind)
3317,-nan(ind),-nan(ind),-nan(ind)
3318,-nan(ind),-nan(ind),-nan(ind)
3319,-nan(ind),-nan(ind),-nan(ind)
3320,-nan(ind),-nan(ind),-nan(ind)
3321,-nan(ind),-nan(ind),-nan(ind)
3322,-nan(ind),-nan(ind),-nan(ind)
3323,-nan(ind),-nan(ind),-nan(ind)
3324,-nan(ind),-nan(ind),-nan(ind)
3325,-nan(ind),-nan(ind),-nan(ind)
3326,-nan(ind),-nan(ind),-nan(ind)
3327,-nan(ind),-nan(ind),-nan(ind)
3328,-nan(ind),-nan(ind),-nan(ind)
3329,-nan(ind),-nan(ind),-nan(ind)
3330,-nan(ind),-nan(ind),-nan(ind)
3331,-nan(ind),-nan(ind),-nan(ind)
3332,-nan(ind),-nan(ind),-nan(ind)
3333,-nan(ind),-nan(ind),-nan(ind)
3334,-nan(ind),-nan(ind),-nan(ind)
3335,-nan(ind),-nan(ind),-nan(ind)
3336,-nan(ind),-nan(ind),-nan(ind)
3337,-nan(ind),-nan(ind),-nan(ind)
3338,-nan(ind),-nan(ind),-nan(ind)
3339,-nan(ind),-nan(ind),-nan(ind)
3340,-nan(ind),-nan(ind),-nan(ind)
3341,-nan(ind),-nan(ind),-nan(ind)
3342,-nan(ind),-nan(ind),-nan(ind)
3343,-nan(ind),-nan(ind),-nan(ind)
3344,-nan(ind),-nan(ind),-nan(ind)
3345,-nan(ind),-nan(ind),-nan(ind)
3346,-nan(ind),-nan(ind),-nan(ind)
3347,-nan(ind),-nan(ind),-nan(ind)
3348,-nan(ind),-nan(ind),-nan(ind)
3349,-nan(ind),-nan(ind),-nan(ind)
3350,-nan(ind),-nan(ind),-nan(ind)
3351,-nan(ind),-nan(ind),-nan(ind)
3352,-nan(ind),-nan(ind),-nan(ind)
3353,-nan(ind),-nan(ind),-nan(ind)
3354,-nan(ind),-nan(ind),-nan(ind)
3355,-nan(ind),-nan(ind),-nan(ind)
3356,-nan(ind),-nan(ind),-nan(ind)
3357,-nan(ind),-nan(ind),-nan(ind)
3358,-nan(ind),-nan(ind),-nan(ind)
3359,-nan(ind),-nan(ind),-nan(ind)
3360,-nan(ind),-nan(ind),-nan(ind)
3361,-nan(ind),-nan(ind),-nan(ind)
3362,-nan(ind),-nan(ind),-nan(ind)
3363,-nan(ind),-nan(ind),-nan(ind)
3364,-nan(ind),-nan(ind),-nan(ind)
3365,-nan(ind),-nan(ind),-nan(ind)
3366,-nan(ind),-nan(ind),-nan(ind)
3367,-nan(ind),-nan(ind),-nan(ind)
3368,-nan(ind),-nan(ind),-nan(ind)
3369,-nan(ind),-nan(ind),-nan(ind)
3370,-nan(ind),-nan(ind),-nan(ind)
3371,-nan(ind),-nan(ind),-nan(ind)
3372,-nan(ind),-nan(ind),-nan(ind)
3373,-nan(ind),-nan(ind),-nan(ind)
3374,-nan(ind),-nan(ind),-nan(ind)
3375,-nan(ind),-nan(ind),-nan(ind)
3376,-nan(ind),-nan(ind),-nan(ind)
3377,-nan(ind),-nan(ind),-nan(ind)
3378,-nan(ind),-nan(ind),-nan(ind)
3379,-nan(ind),-nan(ind),-nan(ind)
3380,-nan(ind),-nan(ind),-nan(ind)
3381,-nan(ind),-nan(ind),-nan(ind)
3382,-nan(ind),-nan(ind),-nan(ind)
3383,-nan(ind),-nan(ind),-nan(ind)
3384,-nan(ind),-nan(ind),-nan(ind)
3385,-nan(ind),-nan(ind),-nan(ind)
3386,-nan(ind),-nan(ind),-nan(ind)
3387,-nan(ind),-nan(ind),-nan(ind)
3388,-nan(ind),-nan(ind),-nan(ind)
3389,-nan(ind),-nan(ind),-nan(ind)
3390,-nan(ind),-nan(ind),-nan(ind)
3391,-nan(ind),-nan(ind),-nan(ind)
3392,-nan(ind),-nan(ind),-nan(ind)
3393,-nan(ind),-nan(ind),-nan(ind)
3394,-nan(ind),-nan(ind),-nan(ind)
3395,-nan(ind),-nan(ind),-nan(ind)
3396,-nan(ind),-nan(ind),-nan(ind)
3397,-nan(ind),-nan(ind),-nan(ind)
3398,-nan(ind),-nan(ind),-nan(ind)
3399,-nan(ind),-nan(ind),-nan(ind)
3400,-nan(ind),-nan(ind),-nan(ind)
3401,-nan(ind),-nan(ind),-nan(ind)
3402,-nan(ind),-nan(ind),-nan(ind)
3403,-nan(ind),-nan(ind),-nan(ind)
3404,-nan(ind),-nan(ind),-nan(ind)
3405,-nan(ind),-nan(ind),-nan(ind)
3406,-nan(ind),-nan(ind),-nan(ind)
3407,-nan(ind),-nan(ind),-nan(ind)
3408,-nan(ind),-nan(ind),-nan(ind)
3409,-nan(ind),-nan(ind),-nan(ind)
3410,-nan(ind),-nan(ind),-nan(ind)
3411,-nan(ind),-nan(ind),-nan(ind)
3412,-nan(ind),-nan(ind),-nan(ind)
3413,-nan(ind),-nan(ind),-nan(ind)
3414,-nan(ind),-nan(ind),-nan(ind)
3415,-nan(ind),-nan(ind),-nan(ind)
3416,-nan(ind),-nan(ind),-nan(ind)
3417,-nan(ind),-nan(ind),-nan(ind)
3418,-nan(ind),-nan(ind),-nan(ind)
3419,-nan(ind),-nan(ind),-nan(ind)
3420,-nan(ind),-nan(ind),-nan(ind)
3421,-nan(ind),-nan(ind),-nan(ind)
3422,-nan(ind),-nan(ind),-nan(ind)
3423,-nan(ind),-nan(ind),-nan(ind)
3424,-nan(ind),-nan(ind),-nan(ind)
3425,-nan(ind),-nan(ind),-nan(ind)
3426,-nan(ind),-nan(ind),-nan(ind)
3427,-nan(ind),-nan(ind),-nan(ind)
3428,-nan(ind),-nan(ind),-nan(ind)
3429,-nan(ind),-nan(ind),-nan(ind)
3430,-nan(ind),-nan(ind),-nan(ind)
3431,-nan(ind),-nan(ind),-nan(ind)
3432,-nan(ind),-nan(ind),-nan(ind)
3433,-nan(ind),-nan(ind),-nan(ind)
3434,-nan(ind),-nan(ind),-nan(ind)
3435,-nan(ind),-nan(ind),-nan(ind)
3436,-nan(ind),-nan(ind),-nan(ind)
3437,-nan(ind),-nan(ind),-nan(ind)
3438,-nan(ind),-nan(ind),-nan(ind)
3439,-nan(ind),-nan(ind),-nan(ind)
3440,-nan(ind),-nan(ind),-nan(ind)
3441,-nan(ind),-nan(ind),-nan(ind)
3442,-nan(ind),-nan(ind),-nan(ind)
3443,-nan(ind),-nan(ind),-nan(ind)
3444,-nan(ind),-nan(ind),-nan(ind)
3445,-nan(ind),-nan(ind),-nan(ind)
3446,-nan(ind),-nan(ind),-nan(ind)
3447,-nan(ind),-nan(ind),-nan(ind)
3448,-nan(ind),-nan(ind),-nan(ind)
3449,-nan(ind),-nan(ind),-nan(ind)
3450,-nan(ind),-nan(ind),-nan(ind)
3451,-nan(ind),-nan(ind),-nan(ind)
3452,-nan(ind),-nan(ind),-nan(ind)
3453,-nan(ind),-nan(ind),-nan(ind)
3454,-nan(ind),-nan(ind),-nan(ind)
3455,-nan(ind),-nan(ind),-nan(ind)
3456,-nan(ind),-nan(ind),-nan(ind)
3457,-nan(ind),-nan(ind),-nan(ind)
3458,-nan(ind),-nan(ind),-nan(ind)
3459,-nan(ind),-nan(ind),-nan(ind)
3460,-nan(ind),-nan(ind),-nan(ind)
3461,-nan(ind),-nan(ind),-nan(ind)
3462,-nan(ind),-nan(ind),-nan(ind)
3463,-nan(ind),-nan(ind),-nan(ind)
3464,-nan(ind),-nan(ind),-nan(ind)
3465,-nan(ind),-nan(ind),-nan(ind)
3466,-nan(ind),-nan(ind),-nan(ind)
3467,-nan(ind),-nan(ind),-nan(ind)
3468,-nan(ind),-nan(ind),-nan(ind)
3469,-nan(ind),-nan(ind),-nan(ind)
3470,-nan(ind),-nan(ind),-nan(ind)
3471,-nan(ind),-nan(ind),-nan(ind)
3472,-nan(ind),-nan(ind),-nan(ind)
3473,-nan(ind),-nan(ind),-nan(ind)
3474,-nan(ind),-nan(ind),-nan(ind)
3475,-nan(ind),-nan(ind),-nan(ind)
3476,-nan(ind),-nan(ind),-nan(ind)
3477,-nan(ind),-nan(ind),-nan(ind)
3478,-nan(ind),-nan(ind),-nan(ind)
3479,-nan(ind),-nan(ind),-nan(ind)
3480,-nan(ind),-nan(ind),-nan(ind)
3481,-nan(ind),-nan(ind),-nan(ind)
3482,-nan(ind),-nan(ind),-nan(ind)
3483,-nan(ind),-nan(ind),-nan(ind)
3484,-nan(ind),-nan(ind),-nan(ind)
3485,-nan(ind),-nan(ind),-nan(ind)
3486,-nan(ind),-nan(ind),-nan(ind)
3487,-nan(ind),-nan(ind),-nan(ind)
3488,-nan(ind),-nan(ind),-nan(ind)
3489,-nan(ind),-nan(ind),-nan(ind)
3490,-nan(ind),-nan(ind),-nan(ind)
3491,-nan(ind),-nan(ind),-nan(ind)
3492,-nan(ind),-nan(ind),-nan(ind)
3493,-nan(ind),-nan(ind),-nan(ind)
3494,-nan(ind),-nan(ind),-nan(ind)
3495,-nan(ind),-nan(ind),-nan(ind)
3496,-nan(ind),-nan(ind),-nan(ind)
